MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,3,4.248495242,8120,2,1,4,3,0,4,3,12,2,2,0,2,4,7,1970,1970,1,1,8,8,2,0,3,4,1,4,4,2,6,5.252273428,2,673,864,1,5,1,4,864,4.700480366,864,0,0,1,0,1.098612289,1,3,5,7,1,2,2,0.693147181,6.137727054,4,3,2.48490665,1.386294361,1,7,2009,9,6,124500
50,3,4.094344562,8172,2,1,4,3,0,4,3,7,2,2,0,0,4,6,1954,1972,1,1,8,8,2,0,3,3,2,4,4,2,2,0.693147181,2,941,941,1,5,1,4,997,6.159095388,1470,0,0,2,0,1.386294361,1,3,7,7,1,2,2,0,6.306275287,4,3,2.48490665,1.386294361,1,5,2008,9,6,135000
20,3,4.454347296,13286,2,1,3,3,0,4,3,7,2,2,0,2,9,5,2007,2008,3,1,5,5,3,5.828945618,5,3,2,6,4,2,7,7.118016204,2,464,1698,1,5,1,4,1698,4.700480366,1698,1,0,2,0,1.098612289,1,5,8,7,5,6,4,1.098612289,6.643789733,4,3,5.789960171,4.158883083,1,2,2009,9,6,320000
20,3,4.094344562,6960,2,1,4,3,0,4,3,12,2,2,0,2,4,6,1970,1970,1,1,6,10,2,0,3,3,1,4,4,2,6,5.926926026,5,250,864,1,3,1,4,864,4.700480366,864,0,0,1,0,1.098612289,1,4,5,7,1,2,2,0.693147181,6.492239835,4,3,4.564348191,1.386294361,1,11,2009,9,6,120500
20,3,3.044522438,17673.5,2,1,3,3,0,0,3,6,2,2,0,2,6,8.913740476,1988,2007,3,1,13,10,1,5.560681631,4,4,1,5,4,2,7,6.694562059,2,72,880,1,5,1,4,1680,4.700480366,1680,1,0,2,0,1.098612289,1,4,5,7,5,6,4,0.693147181,6.29156914,4,3,5.676753802,3.784189634,1,12,2009,9,6,222000
20,3,4.158883083,7314,2,1,4,3,0,4,3,5,2,2,0,2,7,5,2007,2007,1,1,12,13,3,4.406719247,4,3,2,5,4,4,7,6.584791392,2,508,1232,1,5,1,4,1232,4.700480366,1232,1,0,2,0,0.693147181,1,4,6,7,1,6,3,0.693147181,6.448889394,4,3,4.882801923,1.386294361,1,2,2009,9,6,194500
90,3,4.442651256,11475,2,1,4,3,0,0,3,12,2,2,2,2,5,5,1958,1958,1,1,12,13,1,4.553876892,3,3,1,4,4,2,2,0.693147181,2,1584,1584,1,3,1,4,1776,4.700480366,1776,1,0,2,0,1.386294361,2,3,9,7,1,2,2,1.098612289,6.788971743,4,3,2.48490665,3.218875825,1,7,2009,6,5,110000
30,4,3.951243719,6240,2,3,4,3,0,4,3,9,2,2,0,0,4,5,1925,1950,1,1,8,8,2,0,3,3,1,4,4,2,5,5.023880521,2,628,780,1,3,1,0,848,4.700480366,1208,0,0,1,0,0.693147181,1,3,5,7,1,2,2,0.693147181,6.289715571,4,3,2.48490665,3.135494216,1,1,2009,9,6,103000
120,3,3.663561646,5389,2,1,3,3,0,4,3,22,2,2,4,2,8,5,1995,1996,1,1,5,5,2,0,4,3,2,5,4,2,7,7.073269717,2,415,1595,1,5,1,4,1616,4.700480366,1616,1,0,2,0,0.693147181,1,4,5,7,4,6,3,0.693147181,6.410174882,4,3,5.468060141,5.023880521,1,3,2010,9,6,236500
80,3,4.290459441,9590,2,1,3,3,0,0,3,23,2,2,0,7,7,5,2003,2003,1,1,12,13,1,6.037274083,4,3,2,6,4,4,7,6.666956792,2,82,868,1,5,1,4,1146,4.700480366,1146,1,0,2,0,1.098612289,1,4,6,7,5,6,4,0.693147181,6.08221891,4,3,5.075173815,3.091042453,1,5,2007,9,6,187500
60,3,4.317488114,11404,2,1,3,3,0,4,3,5,2,2,0,5,7,5,1998,1999,1,1,12,13,1,5.308267697,4,3,2,5,4,4,6,5.529429088,2,901,1153,1,5,1,4,1153,6.777646594,2031,0,0,2,1,1.098612289,1,4,8,7,4,6,4,0.693147181,6.293419279,4,3,5.257495372,4.430816799,1,7,2008,9,6,222500
20,3,4.382026635,10000,2,1,4,3,0,0,3,19,1,2,0,2,5,6,1961,1983,3,1,6,6,2,0,3,3,1,4,4,2,5,6.386879319,2,270,864,1,5,1,4,1144,4.700480366,1144,1,0,1,0,1.098612289,1,3,6,7,4,6,3,0,5.575949103,4,3,5.105945474,1.386294361,3,3,2009,9,6,131400
20,3,3.044522438,8978,2,1,3,3,0,0,3,19,2,2,0,2,5,5,1968,1968,1,1,9,10,2,0,3,3,2,4,4,2,2,0.693147181,2,948,948,1,3,1,4,948,4.700480366,948,0,0,1,0,1.098612289,1,3,6,7,1,6,2,0,5.703782475,4,3,4.990432587,1.386294361,1,5,2007,9,2,108000
75,4,4.094344562,10800,2,1,4,3,0,4,3,17,2,2,0,4,7,7,1914,1970,1,1,13,14,2,0,3,3,0,5,4,3,4,5.966146739,2,490,880,2,2,0,4,880,6.788971743,1768,0,0,1,1,0.693147181,1,3,6,7,4,2,2,0.693147181,5.768320996,4,1,2.48490665,5.135798437,1,10,2006,9,6,163000
90,3,4.094344562,8544,2,1,4,3,0,4,3,12,2,2,2,2,3,4,1950,1950,1,1,11,11,2,0,3,3,1,1,1,1,1,0.693147181,1,0,42,1,4,0,1,1040,4.700480366,1040,0,0,2,0,0.693147181,2,3,6,7,1,2,2,0.693147181,5.991464547,4,3,2.48490665,1.386294361,1,7,2006,9,6,93500
60,3,4.276666119,10463,2,1,3,1,0,1,3,8,2,2,0,5,8,5,2005,2005,1,1,12,13,2,0,4,3,2,5,4,2,2,0.693147181,2,893,893,1,5,1,4,901,6.802394763,1801,0,0,2,1,1.098612289,1,4,8,7,5,6,4,1.098612289,6.684611728,4,3,2.48490665,4.753590191,1,6,2006,9,6,239900
90,3,4.094344562,10800,2,1,4,3,0,4,3,7,2,2,2,2,5,5,1987,1988,1,1,9,10,2,0,3,3,1,5,5,5,7,7.090076836,2,0,1200,1,3,1,4,1200,4.700480366,1200,3,0,3,0,1.098612289,1,3,5,7,1,1,1,0,5.075173815,1,3,4.787491743,1.386294361,1,3,2009,9,3,179000
60,3,4.17438727,9313,2,1,3,3,0,4,3,5,2,2,0,5,7,5,2004,2004,1,1,12,13,2,0,4,3,2,5,4,2,2,0.693147181,2,864,864,1,5,1,4,864,6.761572769,1728,0,0,2,1,1.098612289,1,4,7,7,1,6,3,0.693147181,6.349138991,4,3,5.231108617,4.025351691,1,4,2009,9,6,190000
70,4,4.094344562,9600,2,3,4,3,0,4,3,17,2,2,0,5,5,7,1910,2002,1,1,13,15,2,0,3,4,0,3,3,2,2,0.693147181,2,264,264,1,5,1,4,768,6.498282149,1432,0,0,2,0,0.693147181,1,3,7,7,1,2,2,0.693147181,5.886104031,4,3,5.598421959,1.386294361,5,5,2007,9,5,132000
20,3,4.17438727,6768,2,1,3,3,0,4,3,19,1,2,0,2,6,8,1961,1996,3,1,6,6,2,0,3,4,1,4,4,3,7,6.723832441,2,80,912,1,4,1,4,912,4.700480366,912,1,1,1,0,1.098612289,1,4,5,7,1,2,2,0,5.66296048,4,3,5.123963979,1.386294361,5,5,2008,9,6,142000
20,3,4.17438727,8450,2,1,4,3,0,4,3,20,2,2,0,2,7,5,2000,2001,1,1,12,13,1,4.682131227,3,3,2,5,4,2,2,0.693147181,2,1349,1349,1,5,1,4,1349,4.700480366,1349,0,0,2,0,1.098612289,1,3,6,7,1,6,2,0.693147181,6.289715571,4,3,4.787491743,4.007333185,5,12,2007,9,6,179000
80,3,4.248495242,12886,2,1,3,3,0,4,3,19,2,2,0,7,5,6,1963,1999,1,1,6,6,2,0,3,3,1,5,4,4,6,6.095824562,2,76,520,1,5,1,4,1464,4.700480366,1464,0,1,2,0,1.098612289,1,3,6,5,4,6,3,0.693147181,6.173786104,4,3,5.710427017,1.386294361,1,10,2009,9,6,175000
120,3,3.713572067,5395,2,1,3,1,0,4,3,22,2,2,4,2,8,5,1993,1993,1,1,6,6,2,0,4,3,2,5,4,2,7,6.597145702,2,604,1337,1,4,1,4,1337,4.700480366,1337,1,0,2,0,0.693147181,1,4,5,7,4,6,3,0.693147181,6.135564891,4,3,4.564348191,1.386294361,1,10,2008,9,6,180000
60,3,3.044522438,8963,2,1,3,3,0,4,3,14,2,2,0,5,8,8.913740476,1976,1996,3,1,12,13,1,5.666426688,5,4,1,4,5,2,7,6.354370041,6,487,1142,1,5,1,4,1175,7.339537695,2715,0,1,3,1,1.386294361,1,4,11,7,4,4,4,0.693147181,6.722629795,4,3,2.48490665,5.135798437,1,7,2008,9,6,299800
60,3,3.044522438,8795,2,1,3,3,0,4,3,8,2,2,0,5,7,5,2000,2000,1,1,12,13,2,0,4,3,2,5,4,2,7,5.703782475,2,652,952,1,5,1,4,980,7.151485464,2256,0,0,2,1,1.386294361,1,4,8,7,4,4,4,0.693147181,6.317164687,4,3,5.411646052,3.988984047,1,4,2009,9,6,236000
70,4,4.17438727,11700,2,2,3,3,0,0,3,17,2,2,0,5,7,7,1880.659096,2003,4,1,11,12,2,0,4,3,4,4,3,2,2,0.693147181,2,1240,1240,2,3,0,4,1320,7.185387016,2640,0,0,1,1,1.386294361,1,4,8,7,5,2,2,1.252762968,6.761572769,4,1,5.198497031,1.386294361,1,5,2009,9,6,265979
20,3,4.077537444,10593,2,1,3,3,0,4,3,15,2,2,0,2,7,5,1996,1996,3,1,12,13,1,5.823045895,4,3,2,5,4,2,7,6.823286122,2,801,1720,1,5,1,4,1720,4.700480366,1720,1,0,2,0,1.098612289,1,4,7,7,4,6,4,0.693147181,6.267200549,4,3,5.480638923,4.025351691,1,3,2010,9,6,260400
50,3,3.912023005,8405,2,1,4,3,0,4,3,7,2,2,0,0,4,3,1945,1950,1,1,14,15,2,0,3,3,3,1,1,1,1,0.693147181,1,0,42,5,3,0,1,1088,6.089044875,1529,0,0,2,0,1.386294361,1,3,9,4,1,2,2,0,5.480638923,4,1,4.521788577,1.386294361,1,4,2009,9,6,98000
50,4,4.007333185,8800,2,3,4,3,0,0,3,17,2,2,0,0,4,7,1910,2004,1,1,13,14,2,0,3,3,0,4,3,2,2,0.693147181,2,576,576,1,4,1,4,792,5.85220248,1140,0,0,1,0,1.098612289,1,3,7,5,1,1,1,0,5.075173815,1,1,2.48490665,5.075173815,1,6,2010,9,6,96500
60,3,3.044522438,7750,2,1,4,3,0,4,3,8,6,2,0,5,7,5,2003,2003,1,1,12,13,2,0,4,3,2,5,4,2,2,0.693147181,2,660,660,1,5,1,4,660,6.492239835,1320,0,0,2,1,1.098612289,1,4,6,7,1,6,4,0.693147181,5.991464547,4,3,2.48490665,3.871201011,1,8,2007,9,6,162000
20,3,4.369447852,9236,2,1,3,3,0,4,3,5,2,2,0,2,6,5,1997,1997,1,1,12,13,2,0,3,4,2,5,4,5,7,7.090076836,2,279,1479,1,5,1,4,1494,4.700480366,1494,1,0,2,0,1.098612289,1,4,6,7,1,6,3,0.693147181,6.356107661,4,3,5.123963979,3.295836866,1,7,2006,9,6,217000
60,3,4.382026635,10240,2,1,4,3,0,4,3,16,2,2,0,5,8,5,2005,2005,1,1,12,13,1,5.18178355,4,3,2,5,4,3,2,0.693147181,2,1030,1030,1,4,1,4,1038,6.966024187,2098,0,0,2,1,1.098612289,1,5,8,7,5,6,3,1.098612289,6.777646594,4,3,5.257495372,3.951243719,1,3,2006,9,6,275500
20,3,4.110873864,7930,2,1,4,3,0,4,3,12,2,2,0,2,6,8,1969,2005,1,1,9,10,2,0,3,3,1,4,4,2,7,6.084499413,3,115,1026,1,4,1,4,1026,4.700480366,1026,1,0,1,0,1.098612289,1,4,5,7,1,2,3,0.693147181,6.086774727,4,3,5.141663557,3.871201011,1,7,2009,9,6,156000
160,1,3.526360525,3230,2,2,4,3,0,4,3,21,2,2,4,5,6,5,1999,1999,1,1,8,8,1,6.037274083,3,3,2,5,4,2,7,5.942799375,2,348,729,1,4,1,4,742,6.591673732,1471,0,0,2,1,1.098612289,1,3,6,7,1,2,2,0.693147181,6.086774727,4,3,2.48490665,3.17805383,1,3,2009,9,6,172500
60,3,4.219507705,10769,2,1,3,3,0,4,3,5,2,2,0,5,8,5,2007,2007,1,1,12,13,2,0,4,3,2,5,4,4,7,2.995732274,2,846,866,1,5,1,4,866,6.80461452,1768,0,0,2,1,1.098612289,1,4,7,7,1,6,3,0.693147181,6.359573869,4,3,4.9698133,4.65396035,1,4,2009,9,6,212000
60,3,3.044522438,11616,2,1,3,3,0,1,3,19,2,2,0,5,6,5,1978,1978,3,1,6,6,0,5.793013608,3,3,1,4,4,3,4,6.08221891,2,234,672,1,3,1,4,672,6.570882962,1386,0,0,2,1,1.098612289,1,3,6,7,4,6,4,0.693147181,6.086774727,4,3,5.814130532,1.386294361,5,4,2010,9,5,158900
160,1,3.17805383,2280,2,2,4,3,0,4,3,21,2,2,3,5,7,5,1999,1999,1,1,8,8,1,5.886104031,3,3,2,5,4,2,6,6.308098442,2,195,744,1,4,1,4,757,6.612041035,1501,0,0,2,1,1.098612289,1,3,6,7,1,2,2,0.693147181,6.086774727,4,3,2.48490665,1.386294361,1,8,2008,9,6,179400
60,3,4.17438727,12257,2,1,3,3,0,4,3,15,2,2,0,5,8,5,1995,1995,1,1,12,13,1,6.037274083,4,3,2,5,4,4,3,4.025351691,6,1198,1318,1,5,1,4,1328,7.092573716,2531,0,0,2,1,1.386294361,1,4,9,7,4,6,3,1.098612289,6.622736324,4,3,5.402677382,4.584967479,1,11,2007,9,6,290000
20,3,4.248495242,9100,2,1,4,3,0,4,3,12,2,2,0,2,6,6,1959,1959,3,1,13,14,2,0,3,3,1,4,4,2,4,6.416732283,2,252,864,1,5,1,4,864,4.700480366,864,0,0,1,0,0.693147181,1,3,5,7,1,2,2,0,5.703782475,6,3,2.48490665,1.386294361,1,10,2009,9,6,127500
30,4,4.094344562,6911,2,1,4,3,0,2,3,3,1,2,0,2,5,5,1924,1950,1,1,13,14,2,0,3,3,2,4,4,3,3,6.003887067,2,740,1145,1,3,1,4,1301,4.700480366,1301,0,0,1,0,0.693147181,1,2,5,6,1,2,2,0.693147181,6.086774727,4,3,2.48490665,1.386294361,1,10,2009,9,6,100000
60,1,4.276666119,8640,2,1,4,3,0,4,3,21,2,2,0,5,7,5,2009,2009,1,1,12,13,2,0,3,3,2,5,4,3,7,3.17805383,2,732,756,1,5,1,4,764,6.663132696,1547,0,0,2,1,1.098612289,1,4,7,7,1,6,2,0.693147181,6.419994928,4,3,5.129898715,3.80666249,1,6,2010,5,6,215200
60,3,4.406719247,9430,2,1,4,3,0,4,3,15,2,2,0,5,8,5,1999,1999,1,1,12,13,1,6.037274083,4,3,2,5,4,3,7,7.058758153,2,89,1252,1,5,1,4,1268,7.00033446,2365,1,0,2,1,1.098612289,1,4,8,7,5,6,3,1.098612289,6.752270376,4,3,2.48490665,4.852030264,1,7,2009,9,6,337000
120,3,3.401197382,9549,2,1,3,3,0,1,3,24,2,2,4,2,8,5,1995,1996,3,1,3,3,2,0,4,4,2,5,5,4,3,6.079933195,7,0,1494,1,5,1,4,1494,4.700480366,1494,1,0,1,1,0.693147181,1,5,6,7,5,6,4,0.693147181,6.17586727,4,3,2.48490665,3.401197382,1,4,2006,9,6,270000
20,3,4.317488114,14587,2,1,3,3,0,4,3,21,2,2,0,2,9,5,2008,2008,1,1,12,13,3,5.648974238,4,3,2,5,4,2,2,0.693147181,2,1498,1498,1,5,1,4,1506,4.700480366,1506,0,0,2,0,0.693147181,1,5,6,7,5,6,4,0.693147181,6.383506635,4,3,2.48490665,5.135798437,1,8,2008,7,1,264132
60,3,4.382026635,10421,2,1,4,3,0,4,3,14,2,2,0,5,7,5,1988,1988,1,1,6,6,1,3.737669618,3,3,1,5,4,2,7,5.976350909,2,586,980,1,3,1,4,980,6.598509029,1714,0,0,2,1,1.098612289,1,3,7,7,4,6,2,0.693147181,6.206575927,4,3,5.429345629,4.189654742,4,3,2010,9,6,196500
50,3,4.317488114,12508,2,1,3,3,0,4,3,11,2,2,0,0,6,7,1940,1985,1,1,12,13,2,0,3,3,1,5,4,3,6,6.492239835,2,323,983,1,5,1,4,983,6.642486801,1750,1,0,2,0,1.386294361,1,3,7,4,1,6,2,0,6.047372179,4,3,5.501258211,1.386294361,1,7,2008,9,6,160000
20,3,4.248495242,9100,2,1,4,3,0,4,3,5,2,2,0,2,7,5,2004,2005,3,1,12,13,2,0,4,3,2,5,4,2,7,3.17805383,2,1685.5,1860,1,5,1,4,1836,4.700480366,1836,0,0,2,0,1.098612289,1,4,8,7,5,6,4,0.693147181,6.182084907,4,3,4.787491743,3.496507561,1,10,2006,9,6,216837
60,3,3.850147602,17673.5,2,1,2,1,0,1,2,22,2,2,0,5,8,5,2003,2003,3,1,5,15,1,6.037274083,5,3,2,5,4,5,6,7.255591274,2,234,1650,1,5,1,4,1690,7.370860167,2747.625,1,0,3,1,1.386294361,1,5,11.39398809,4,5,4,4,1.098612289,6.73459166,4,3,6.040254711,3.583518938,1,6,2010,9,6,340037.5
85,3,3.044522438,7252,2,1,3,3,0,1,3,19,2,2,0,6,5,5,1982,1982,3,1,13,14,2,0,3,3,1,5,4,4,7,6.529418838,2,173,858,1,3,1,4,858,4.700480366,858,1,0,1,0,0.693147181,1,3,5,7,1,2,2,0.693147181,6.356107661,4,3,4.787491743,1.386294361,1,4,2009,9,6,134900
20,3,4.204692619,8877,2,1,4,3,0,4,3,7,2,2,0,2,4,5,1951,1951,1,1,13,14,2,0,3,3,1,3,3,2,3,6.728628613,2,0,836,1,3,1,1,1220,4.700480366,1220,0,0,1,0,0.693147181,1,3,6,7,1,2,2,0.693147181,5.981414211,4,3,2.48490665,1.386294361,1,4,2006,6,6,102000
80,3,4.543294782,7819,2,1,4,3,0,4,3,7,2,2,0,7,6,5,1976,1976,1,1,9,10,2,0,3,3,1,4,4,4,6,6.045005314,5,480,1029,1,3,1,4,1117,4.700480366,1117,1,0,1,0,1.098612289,1,3,6,7,4,2,2,0.693147181,6.510258341,4,3,4.9698133,1.386294361,4,3,2010,9,5,107000
20,3,4.248495242,10150,2,1,4,3,0,4,3,12,1,2,0,2,5,5,1958,1958,1,1,13,14,2,0,3,3,1,4,4,2,4,6.12249281,2,456,912,1,5,1,0,912,4.700480366,912,0,0,1,0,0.693147181,1,3,5,7,1,6,3,0,5.616771098,4,3,2.48490665,1.386294361,1,7,2007,6,6,114500
20,3,4.700480366,14226,2,1,4,3,0,0,3,16,2,2,0,2,8,5,2006,2006,3,1,12,13,1,5.926926026,4,3,2,5,4,4,2,0.693147181,2,1685.5,1935,1,4,1,4,1973,4.700480366,1973,0,0,2,0,1.098612289,1,4,9,7,5,6,4,1.098612289,6.796823718,4,3,5.752572639,3.80666249,1,7,2007,7,1,340037.5
120,4,3.465735903,4500,2,1,4,3,0,2,3,11,2,2,4,2,6,5,1998,1998,3,1,12,13,1,5.768320996,3,3,2,6,4,2,7,6.763884909,2,338,1204,1,5,1,4,1204,4.700480366,1204,1,0,2,0,0.693147181,1,3,5,7,1,6,4,0.693147181,6.021023349,4,3,2.48490665,5.135798437,1,6,2009,9,6,162000
20,3,4.454347296,11210,2,1,3,3,0,4,3,5,2,2,0,2,7,5,2005,2006,1,1,12,13,1,5.480638923,4,3,2,5,4,4,7,2.995732274,2,1594,1614,1,5,1,4,1614,4.700480366,1614,0,0,2,0,1.098612289,1,4,7,7,1,6,3,1.098612289,6.762729507,4,3,4.9698133,4.077537444,1,7,2006,7,1,221500
20,3,4.605170186,13350,2,1,3,3,0,4,3,19,2,2,0,2,5,5,1974,1974,3,1,6,10,2,0,3,3,1,4,4,2,6,6.635946556,2,102,864,1,3,1,4,894,4.700480366,894,1,0,1,0,1.098612289,1,3,5,7,3,6,2,0.693147181,6.086774727,4,3,5.484796933,1.386294361,4,6,2006,9,6,142500
90,2,4.094344562,8400,2,1,4,3,0,4,3,20,1,2,2,2,5,5,1977,1977,1,1,9,10,1,5.768320996,3,3,3,1,1,1,1,0.693147181,1,0,42,1,3,1,4,2020,4.700480366,2020,0,0,2,0,1.386294361,2,3,10,7,4,2,2,0.693147181,6.445719819,4,3,2.48490665,1.386294361,1,10,2007,9,6,144000
90,3,4.356708827,10530,2,1,4,3,0,4,3,11,2,2,2,6,6,5,1977,1977,1,1,9,7,1,4.49980967,3,3,1,5,4,5,7,6.882437471,2,0,975,1,3,1,4,1004,4.700480366,1004,1,0,1,0,0.693147181,1,3,4,7,1,6,2,0.693147181,6.222576268,4,3,2.48490665,1.386294361,1,5,2006,9,6,135000
20,3,4.143134726,7875,2,1,4,3,0,4,3,8,2,2,0,2,7,5,1995,1996,1,1,6,6,1,3.63758616,3,3,2,5,5,2,2,0.693147181,2,1237,1237,1,4,1,4,1253,4.700480366,1253,0,0,2,0,1.098612289,1,3,6,7,4,6,4,0.693147181,5.996452089,4,3,5.393627546,3.044522438,1,6,2007,9,6,176000
60,3,4.17438727,7153,2,1,4,3,0,4,3,20,2,2,0,5,6,5,1992,1992,1,1,12,13,2,0,4,4,2,5,4,2,6,5.958424693,2,374,761,1,5,1,4,810,6.675823222,1603,0,0,2,1,1.098612289,1,4,7,7,1,6,3,0.693147181,6.182084907,4,3,2.48490665,4.820281566,1,7,2006,9,6,175900
20,3,4.204692619,16285,2,1,2,3,0,4,3,5,2,2,0,2,7,5,2001,2002,1,1,12,13,2,0,4,3,2,5,4,2,2,0.693147181,2,1413,1413,1,5,1,4,1430,4.700480366,1430,0,0,2,0,1.098612289,1,4,6,7,1,6,3,0.693147181,6.405228458,4,3,2.48490665,3.496507561,1,6,2009,9,6,187100
85,3,3.044522438,9101,2,1,3,3,0,0,3,11,2,2,0,6,5,6,1978,1978,1,1,9,10,1,4.644390899,3,4,2,5,4,4,7,7.00033446,2,0,1097,1,5,1,4,1110,4.700480366,1110,1,0,1,0,0,1,4,4,7,4,6,4,0.693147181,6.400257445,4,3,5.713732806,3.401197382,1,7,2009,9,6,165500
75,4,3.555348061,6300,2,3,4,3,0,4,3,17,2,2,0,4,6,6,1914,2001,1,1,13,15,2,0,3,3,1,4,4,2,2,0.693147181,2,742,742,1,5,1,4,742,6.609349243,1484,0,0,2,0,1.098612289,1,3,9,7,5,1,1,0,5.075173815,1,3,2.48490665,5.135798437,1,6,2008,9,6,128000
20,3,3.044522438,9790,2,1,4,3,0,4,3,14,1,2,0,2,6,5,1967,1967,1,1,3,14,2,0,3,3,1,4,4,2,4,5.525452939,3,491,1372,1,3,1,4,1342,4.700480366,1342,0,0,2,0,1.098612289,1,3,7,7,5,6,2,0.693147181,6.124683391,4,3,2.48490665,1.386294361,1,9,2009,9,6,161500
50,4,4.094344562,10800,2,1,4,3,0,4,3,17,0,2,0,0,5,6,1915,1950,1,1,8,8,2,0,3,4,2,3,4,2,3,6.530877628,2,0,686,1,3,1,4,966,6.530877628,1652,1,0,2,0,1.386294361,1,3,7,7,1,2,2,0,6.03068526,4,3,2.48490665,1.386294361,1,6,2010,9,6,139000
60,3,4.33073334,10142,2,1,3,3,0,4,3,20,2,2,0,5,7,5,2004,2004,1,1,12,13,2,0,4,3,2,5,4,2,7,6.486160789,2,300,956,1,5,1,4,956,7.028201432,2084,1,0,2,1,1.386294361,1,4,8,7,1,4,3,0.693147181,6.426488457,4,3,2.48490665,3.80666249,1,1,2010,9,6,233000
20,4,3.912023005,6000,2,1,4,3,0,0,3,17,2,2,0,2,4,7,1954,2000,1,1,8,8,2,0,3,3,1,4,4,2,2,0.693147181,2,901,901,1,5,1,4,901,4.700480366,901,0,0,1,0,0.693147181,1,3,4,7,1,2,2,0,5.638354669,3,3,2.48490665,1.386294361,1,8,2008,9,6,107900
60,3,3.044522438,12205,2,1,3,2,0,4,3,4,2,2,0,5,6,8,1966,2007,1,1,6,6,1,5.056245805,3,3,1,4,3,5,3,6.342121419,2,264,832,1,4,1,4,976,7.01301579,2087,0,0,2,1,1.504077397,1,4,9,7,1,6,4,0.693147181,6.095824562,4,3,4.890349128,5.123963979,1,7,2007,9,6,187500
120,3,3.761200116,3182,2,1,4,3,0,4,3,0,2,2,4,2,7,5,2005,2006,1,1,12,13,1,2.397895273,4,3,2,5,4,2,7,2.772588722,2,1129,1145,1,5,1,4,1145,4.700480366,1145,0,0,2,0,0.693147181,1,4,5,7,5,6,4,0.693147181,5.983936281,4,3,4.605170186,2.772588722,1,9,2009,9,6,160200
80,3,3.044522438,11333,2,1,3,3,0,0,3,11,2,2,0,7,6,5,1976,1976,1,1,6,6,2,0,3,3,2,5,4,4,6,6.289715571,2,490,1029,1,3,1,4,1062,4.700480366,1062,1,0,1,0,1.098612289,1,3,5,7,4,6,3,0.693147181,6.289715571,4,3,4.787491743,1.386294361,1,5,2007,9,6,146800
60,3,4.521788577,9920,2,1,3,3,0,1,3,15,2,2,0,5,7,5,1996,1997,1,1,8,8,2,0,4,3,2,5,4,4,7,6.759255271,2,255,1117,1,5,1,4,1127,6.786716951,2013,1,0,2,1,1.098612289,1,3,8,7,4,6,2,0.693147181,6.120297419,4,3,5.192956851,4.86753445,1,6,2007,9,6,269790
20,3,4.33073334,9158,2,1,4,3,0,4,3,21,2,2,0,2,8,5,2007,2007,1,1,5,5,3,4.941642423,4,3,2,5,4,4,2,0.693147181,2,1496,1496,1,5,1,4,1496,4.700480366,1496,0,0,2,0,1.098612289,1,4,7,7,1,6,4,0.693147181,6.161207322,4,3,5.123963979,4.86753445,1,6,2007,7,1,225000
60,3,3.044522438,10832,2,1,3,3,0,0,3,8,2,2,0,5,7,5,1994,1996,1,1,8,8,2,0,4,3,2,5,4,2,2,0.693147181,2,712,712,1,5,1,4,1086,6.695798917,1895,0,0,2,1,1.098612289,1,4,7,7,4,6,4,0.693147181,6.013715156,4,3,4.96284463,3.828641396,1,10,2008,9,6,194500
60,3,4.248495242,8400,2,1,4,3,0,4,3,20,2,2,0,5,6,6,1980,1981,1,1,6,6,1,4.86753445,3,3,1,5,4,2,2,0.693147181,2,650,650,1,3,1,4,888,6.516193076,1564,0,0,2,1,1.098612289,1,3,7,7,4,6,2,0.693147181,6.165417854,4,3,2.48490665,3.912023005,4,4,2010,9,6,171000
20,3,4.262679877,8197,2,1,4,3,0,4,3,19,2,2,0,2,6,5,1977,1977,1,1,9,10,1,4.997212274,3,3,1,4,4,2,2,0.693147181,2,660,660,1,5,1,4,1285,4.700480366,1285,0,0,1,1,1.098612289,1,3,7,7,4,6,3,0.693147181,6.269096284,4,3,4.927253685,1.386294361,4,4,2007,9,6,143500
20,3,4.043051268,7677,2,1,4,3,0,4,3,12,2,2,0,2,5,5,1953,1953,1,1,12,13,2,0,3,3,1,4,4,2,5,6.345636361,2,203,773,1,4,1,4,773,4.700480366,773,0,0,1,0,0.693147181,1,3,4,7,1,6,2,0,5.480638923,4,3,2.48490665,1.386294361,1,4,2008,9,5,110000
